Drug_ID,SMILES,Affinity_Score
Virtual_Drug_00134,NC(=N)c1ccc(cc1)CCO,-5.2
Virtual_Drug_00132,NC(=N)c1ccc(cc1)CCCCCCO,-5.2
Virtual_Drug_04044,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_04061,NC(=N)c1ccc(cc1)CCO,-5.2
Virtual_Drug_02394,NC(=N)c1ccc(cc1)CCO,-5.2
Virtual_Drug_06304,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_06300,NC(=N)c1ccc(cc1)CCN,-5.2
Virtual_Drug_06569,NC(=N)c1ccc(cc1)CCCN,-5.2
Virtual_Drug_06577,NC(=N)c1ccc(cc1)CCO,-5.2
Virtual_Drug_02226,NC(=N)c1ccc(cc1)CCCCN,-5.2
Virtual_Drug_04055,NC(=N)c1ccc(cc1)CCCCCCCN,-5.2
Virtual_Drug_04051,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.2
Virtual_Drug_03867,NC(=N)c1ccc(cc1)CCCN,-5.2
Virtual_Drug_03863,NC(=N)c1ccc(cc1)CCCCCO,-5.2
Virtual_Drug_09834,NC(=N)c1ccc(cc1)CCCCCO,-5.2
Virtual_Drug_09828,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.2
Virtual_Drug_09854,NC(=N)c1ccc(cc1)CCCN,-5.2
Virtual_Drug_00128,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_00125,NC(=N)c1ccc(cc1)CCN,-5.2
Virtual_Drug_02269,NC(=N)c1ccc(cc1)CCCCCN,-5.2
Virtual_Drug_02260,NC(=N)c1ccc(cc1)CCCCN,-5.2
Virtual_Drug_06533,NC(=N)c1ccc(cc1)CCCCCCCl,-5.2
Virtual_Drug_06530,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.2
Virtual_Drug_06557,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.2
Virtual_Drug_06551,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.2
Virtual_Drug_06548,NC(=N)c1ccc(cc1)CCCCN,-5.2
Virtual_Drug_06279,NC(=N)c1ccc(cc1)CCCN,-5.2
Virtual_Drug_06276,NC(=N)c1ccc(cc1)CCN,-5.2
Virtual_Drug_00123,NC(=N)c1ccc(cc1)CCCCCCCN,-5.2
Virtual_Drug_00120,NC(=N)c1ccc(cc1)CCCCCCO,-5.2
Virtual_Drug_00115,NC(=N)c1ccc(cc1)CCCCN,-5.2
Virtual_Drug_09865,NC(=N)c1ccc(cc1)CCO,-5.2
Virtual_Drug_00097,NC(=N)c1ccc(cc1)CCCCCCCCN,-5.2
Virtual_Drug_09886,NC(=N)c1ccc(cc1)CCO,-5.2
Virtual_Drug_04015,NC(=N)c1ccc(cc1)CCN,-5.2
Virtual_Drug_04014,NC(=N)c1ccc(cc1)CCN,-5.2
Virtual_Drug_06348,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.2
Virtual_Drug_06346,NC(=N)c1ccc(cc1)CCO,-5.2
Virtual_Drug_02367,NC(=N)c1ccc(cc1)CCCCN,-5.2
Virtual_Drug_02362,NC(=N)c1ccc(cc1)CCO,-5.2
Virtual_Drug_06294,NC(=N)c1ccc(cc1)CCN,-5.2
Virtual_Drug_06292,NC(=N)c1ccc(cc1)CCCCCF,-5.2
Virtual_Drug_06317,NC(=N)c1ccc(cc1)CCCCN,-5.2
Virtual_Drug_06310,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_06309,NC(=N)c1ccc(cc1)CCCO,-5.2
Virtual_Drug_06330,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_06326,NC(=N)c1ccc(cc1)CCN,-5.2
Virtual_Drug_06493,NC(=N)c1ccc(cc1)CCCCF,-5.2
Virtual_Drug_03886,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.2
Virtual_Drug_04021,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_09877,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_09876,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_09890,NC(=N)c1ccc(cc1)CCCCN,-5.2
Virtual_Drug_09917,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.2
Virtual_Drug_03977,NC(=N)c1ccc(cc1)CCCN,-5.2
Virtual_Drug_06480,NC(=N)c1ccc(cc1)CCN,-5.2
Virtual_Drug_02288,NC(=N)c1ccc(cc1)CCCN,-5.2
Virtual_Drug_02284,NC(=N)c1ccc(cc1)CCCCF,-5.2
Virtual_Drug_06494,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_06325,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_06324,NC(=N)c1ccc(cc1)CCCCN,-5.2
Virtual_Drug_06322,NC(=N)c1ccc(cc1)CCO,-5.2
Virtual_Drug_03969,NC(=N)c1ccc(cc1)CCN,-5.2
Virtual_Drug_03998,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.2
Virtual_Drug_03991,NC(=N)c1ccc(cc1)CCN,-5.2
Virtual_Drug_03986,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_03904,NC(=N)c1ccc(cc1)CCCO,-5.2
Virtual_Drug_03892,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_00072,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.2
Virtual_Drug_00068,NC(=N)c1ccc(cc1)CCCCCCS,-5.2
Virtual_Drug_06365,NC(=N)c1ccc(cc1)CCCCCN,-5.2
Virtual_Drug_06362,NC(=N)c1ccc(cc1)CCCCN,-5.2
Virtual_Drug_06360,NC(=N)c1ccc(cc1)CCCCCO,-5.2
Virtual_Drug_06371,NC(=N)c1ccc(cc1)CCCCCN,-5.2
Virtual_Drug_02351,NC(=N)c1ccc(cc1)CCO,-5.2
Virtual_Drug_02340,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.2
Virtual_Drug_06400,NC(=N)c1ccc(cc1)CCO,-5.2
Virtual_Drug_09998,NC(=N)c1ccc(cc1)CCCN,-5.2
Virtual_Drug_06393,NC(=N)c1ccc(cc1)CCO,-5.2
Virtual_Drug_06392,NC(=N)c1ccc(cc1)CCCCCCCO,-5.2
Virtual_Drug_02321,NC(=N)c1ccc(cc1)CCN,-5.2
Virtual_Drug_06404,NC(=N)c1ccc(cc1)CCCCCCO,-5.2
Virtual_Drug_06403,NC(=N)c1ccc(cc1)CCCN,-5.2
Virtual_Drug_06430,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_06425,NC(=N)c1ccc(cc1)CCCN,-5.2
Virtual_Drug_02313,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_06447,NC(=N)c1ccc(cc1)CCN,-5.2
Virtual_Drug_06442,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.2
Virtual_Drug_00065,NC(=N)c1ccc(cc1)CCN,-5.2
Virtual_Drug_09933,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_09927,NC(=N)c1ccc(cc1)CCCCO,-5.2
Virtual_Drug_00064,NC(=N)c1ccc(cc1)CCO,-5.2
Virtual_Drug_00062,NC(=N)c1ccc(cc1)CCCCCCCCN,-5.2
Virtual_Drug_00055,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.2
Virtual_Drug_09947,NC(=N)c1ccc(cc1)CCO,-5.2
Virtual_Drug_09943,NC(=N)c1ccc(cc1)CCCCCO,-5.2
Virtual_Drug_09941,NC(=N)c1ccc(cc1)CCCCCN,-5.2
Virtual_Drug_09938,NC(=N)c1ccc(cc1)CCCCCF,-5.2
Virtual_Drug_00037,NC(=N)c1ccc(cc1)CCCCCCO,-5.2
Virtual_Drug_00034,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.2
Virtual_Drug_09996,NC(=N)c1ccc(cc1)CCCCCCCCS,-5.1
Virtual_Drug_09994,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.1
Virtual_Drug_09987,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_03935,NC(=N)c1ccc(cc1)CCCCN,-5.1
Virtual_Drug_03931,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_03950,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_03945,NC(=N)c1ccc(cc1)CCCCN,-5.1
Virtual_Drug_09979,NC(=N)c1ccc(cc1)CCCCCCF,-5.1
Virtual_Drug_09977,NC(=N)c1ccc(cc1)CCCCCCCCN,-5.1
Virtual_Drug_09972,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_00025,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_00023,NC(=N)c1ccc(cc1)CCF,-5.1
Virtual_Drug_00020,NC(=N)c1ccc(cc1)CCCCCCCl,-5.1
Virtual_Drug_06399,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_06398,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_06396,NC(=N)c1ccc(cc1)CCCCCN,-5.1
Virtual_Drug_06386,NC(=N)c1ccc(cc1)CCCCF,-5.1
Virtual_Drug_02335,NC(=N)c1ccc(cc1)CCCCN,-5.1
Virtual_Drug_02333,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02327,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_06413,NC(=N)c1ccc(cc1)CCCCCCS,-5.1
Virtual_Drug_06412,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06429,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_06420,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.1
Virtual_Drug_02319,NC(=N)c1ccc(cc1)CCCCCCCl,-5.1
Virtual_Drug_02314,NC(=N)c1ccc(cc1)CCCCCCCCN,-5.1
Virtual_Drug_02312,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_02309,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06448,NC(=N)c1ccc(cc1)CCF,-5.1
Virtual_Drug_06445,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06364,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06358,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_06354,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06383,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_06375,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02347,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_06436,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_06460,NC(=N)c1ccc(cc1)CCCCCCCCS,-5.1
Virtual_Drug_06459,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_06451,NC(=N)c1ccc(cc1)CCCl,-5.1
Virtual_Drug_06449,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.1
Virtual_Drug_02299,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.1
Virtual_Drug_02298,NC(=N)c1ccc(cc1)CCCCCl,-5.1
Virtual_Drug_02289,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_06478,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06471,NC(=N)c1ccc(cc1)CCCCCCCl,-5.1
Virtual_Drug_02286,NC(=N)c1ccc(cc1)CCCCCCCF,-5.1
Virtual_Drug_02280,NC(=N)c1ccc(cc1)CCCCF,-5.1
Virtual_Drug_06496,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_06495,NC(=N)c1ccc(cc1)CCCl,-5.1
Virtual_Drug_06323,NC(=N)c1ccc(cc1)CCCCF,-5.1
Virtual_Drug_06343,NC(=N)c1ccc(cc1)CCCCCCCN,-5.1
Virtual_Drug_06342,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.1
Virtual_Drug_02355,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02353,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_06368,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.1
Virtual_Drug_06367,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_06293,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06314,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06307,NC(=N)c1ccc(cc1)CCCCCCCN,-5.1
Virtual_Drug_02384,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_02382,NC(=N)c1ccc(cc1)CCCCCCCF,-5.1
Virtual_Drug_02379,NC(=N)c1ccc(cc1)CCCCCCCCO,-5.1
Virtual_Drug_02377,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02369,NC(=N)c1ccc(cc1)CCCCCCCl,-5.1
Virtual_Drug_06332,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_06492,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_06512,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06505,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06499,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_02264,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_02258,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02257,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.1
Virtual_Drug_06516,NC(=N)c1ccc(cc1)CCCCCCCl,-5.1
Virtual_Drug_06515,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_02253,NC(=N)c1ccc(cc1)CCCCCCCS,-5.1
Virtual_Drug_02250,NC(=N)c1ccc(cc1)CCCCCCCCN,-5.1
Virtual_Drug_02248,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_06558,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.1
Virtual_Drug_06556,NC(=N)c1ccc(cc1)CCF,-5.1
Virtual_Drug_06547,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02393,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.1
Virtual_Drug_02387,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_02385,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_06301,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_06298,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06546,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06576,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_06562,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_06584,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06583,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02235,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_06602,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.1
Virtual_Drug_06249,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06265,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06262,NC(=N)c1ccc(cc1)CCCCCCCN,-5.1
Virtual_Drug_06261,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_02415,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.1
Virtual_Drug_02410,NC(=N)c1ccc(cc1)CCCCCN,-5.1
Virtual_Drug_02406,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02402,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06286,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_06285,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_06597,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_06596,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06594,NC(=N)c1ccc(cc1)CCF,-5.1
Virtual_Drug_02223,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06631,NC(=N)c1ccc(cc1)CCF,-5.1
Virtual_Drug_06224,NC(=N)c1ccc(cc1)CCO,-5.1
Virtual_Drug_06213,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06237,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06234,NC(=N)c1ccc(cc1)CCCCCN,-5.1
Virtual_Drug_06233,NC(=N)c1ccc(cc1)CCCl,-5.1
Virtual_Drug_06227,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06254,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06251,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06629,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.1
Virtual_Drug_06626,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02207,NC(=N)c1ccc(cc1)CCCCCCCN,-5.1
Virtual_Drug_02202,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.1
Virtual_Drug_02201,NC(=N)c1ccc(cc1)CCCCCCCF,-5.1
Virtual_Drug_02193,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.1
Virtual_Drug_06653,NC(=N)c1ccc(cc1)CCF,-5.1
Virtual_Drug_06649,NC(=N)c1ccc(cc1)CCF,-5.1
Virtual_Drug_06647,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_06644,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06642,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06667,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_06665,NC(=N)c1ccc(cc1)CCCCCCCF,-5.1
Virtual_Drug_02188,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02186,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06205,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06204,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.1
Virtual_Drug_06198,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_02445,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02438,NC(=N)c1ccc(cc1)CCCCF,-5.1
Virtual_Drug_02437,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_06688,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.1
Virtual_Drug_06683,NC(=N)c1ccc(cc1)CCCCF,-5.1
Virtual_Drug_06681,NC(=N)c1ccc(cc1)CCCCN,-5.1
Virtual_Drug_06690,NC(=N)c1ccc(cc1)CCCCCCCF,-5.1
Virtual_Drug_02168,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_02165,NC(=N)c1ccc(cc1)CCCl,-5.1
Virtual_Drug_02161,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06189,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_06186,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_06182,NC(=N)c1ccc(cc1)CCF,-5.1
Virtual_Drug_06181,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.1
Virtual_Drug_02461,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_02456,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_06714,NC(=N)c1ccc(cc1)CCF,-5.1
Virtual_Drug_06710,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_02158,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_02157,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.1
Virtual_Drug_02153,NC(=N)c1ccc(cc1)CCCCCN,-5.1
Virtual_Drug_06146,NC(=N)c1ccc(cc1)CCCCCN,-5.1
Virtual_Drug_02480,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_02476,NC(=N)c1ccc(cc1)CCF,-5.1
Virtual_Drug_02474,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_02470,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_02467,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_02465,NC(=N)c1ccc(cc1)CCF,-5.1
Virtual_Drug_06734,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06729,NC(=N)c1ccc(cc1)CCCCCCN,-5.1
Virtual_Drug_02141,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02138,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.1
Virtual_Drug_02136,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.1
Virtual_Drug_02135,NC(=N)c1ccc(cc1)CCCl,-5.1
Virtual_Drug_02133,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06743,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_06737,NC(=N)c1ccc(cc1)CCCCN,-5.1
Virtual_Drug_06762,NC(=N)c1ccc(cc1)CCCCCCCN,-5.1
Virtual_Drug_06759,NC(=N)c1ccc(cc1)CCCCCCCCO,-5.1
Virtual_Drug_06753,NC(=N)c1ccc(cc1)CCCCCCCO,-5.1
Virtual_Drug_02120,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_02119,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_06780,NC(=N)c1ccc(cc1)CCCCCl,-5.1
Virtual_Drug_06132,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.1
Virtual_Drug_06131,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02496,NC(=N)c1ccc(cc1)CCF,-5.1
Virtual_Drug_02490,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.1
Virtual_Drug_06156,NC(=N)c1ccc(cc1)CCCl,-5.1
Virtual_Drug_06770,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02106,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.1
Virtual_Drug_02105,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_02100,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_06799,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06797,NC(=N)c1ccc(cc1)CCCCCCCF,-5.1
Virtual_Drug_06793,NC(=N)c1ccc(cc1)CCCCCCCCN,-5.1
Virtual_Drug_06098,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06128,NC(=N)c1ccc(cc1)CCCCCN,-5.1
Virtual_Drug_06124,NC(=N)c1ccc(cc1)CCCCCN,-5.1
Virtual_Drug_06114,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_02507,NC(=N)c1ccc(cc1)CCCCCCCS,-5.1
Virtual_Drug_02501,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02497,NC(=N)c1ccc(cc1)CCCCCCF,-5.1
Virtual_Drug_06812,NC(=N)c1ccc(cc1)CCCCCCCCO,-5.1
Virtual_Drug_06806,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.1
Virtual_Drug_06804,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06828,NC(=N)c1ccc(cc1)CCF,-5.1
Virtual_Drug_06822,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06818,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06845,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_06841,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_02070,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02066,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.1
Virtual_Drug_06864,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06090,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06087,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02520,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.1
Virtual_Drug_02519,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_02517,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_02514,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_06112,NC(=N)c1ccc(cc1)CCCCN,-5.1
Virtual_Drug_06109,NC(=N)c1ccc(cc1)CCCCO,-5.1
Virtual_Drug_02058,NC(=N)c1ccc(cc1)CCCCN,-5.1
Virtual_Drug_02055,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.1
Virtual_Drug_02050,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.1
Virtual_Drug_06879,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06875,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.1
Virtual_Drug_06873,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_06867,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.1
Virtual_Drug_06890,NC(=N)c1ccc(cc1)CCCCF,-5.1
Virtual_Drug_02044,NC(=N)c1ccc(cc1)CCCl,-5.1
Virtual_Drug_02040,NC(=N)c1ccc(cc1)CCCO,-5.1
Virtual_Drug_02035,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02033,NC(=N)c1ccc(cc1)CCCl,-5.1
Virtual_Drug_06071,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.1
Virtual_Drug_06069,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_06066,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_02533,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02531,NC(=N)c1ccc(cc1)CCCCCCCN,-5.1
Virtual_Drug_06095,NC(=N)c1ccc(cc1)CCCCF,-5.1
Virtual_Drug_06906,NC(=N)c1ccc(cc1)CCCCCN,-5.1
Virtual_Drug_06901,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_06898,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.1
Virtual_Drug_06897,NC(=N)c1ccc(cc1)CCCl,-5.1
Virtual_Drug_02025,NC(=N)c1ccc(cc1)CCCN,-5.1
Virtual_Drug_06943,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_06942,NC(=N)c1ccc(cc1)CCCCCCCCl,-5.1
Virtual_Drug_06055,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06054,NC(=N)c1ccc(cc1)CCCCN,-5.1
Virtual_Drug_06053,NC(=N)c1ccc(cc1)CCCCCl,-5.1
Virtual_Drug_02555,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02551,NC(=N)c1ccc(cc1)CCCCCO,-5.1
Virtual_Drug_06080,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_06078,NC(=N)c1ccc(cc1)CCCCCCCCF,-5.1
Virtual_Drug_06077,NC(=N)c1ccc(cc1)CCCCCN,-5.1
Virtual_Drug_06073,NC(=N)c1ccc(cc1)CCF,-5.1
Virtual_Drug_06937,NC(=N)c1ccc(cc1)CCCCCCO,-5.1
Virtual_Drug_06934,NC(=N)c1ccc(cc1)CCCCCCCCCl,-5.1
Virtual_Drug_06931,NC(=N)c1ccc(cc1)CF,-5.1
Virtual_Drug_02016,NC(=N)c1ccc(cc1)CCCCCN,-5.1
Virtual_Drug_02010,NC(=N)c1ccc(cc1)CCCCCS,-5.1
Virtual_Drug_02006,NC(=N)c1ccc(cc1)CCCO,-5.1
